# 0.0196813, 5.51996e-05, 0.119008, 0.0872881, 0.193737, 0.156093, 0.153294, 0.0591275, 0.0830038, 0.179892, 0.0993156, 0.0531159, 0.0662891, 0.0653219, 0.0496903, 0.0496282, 0.0397741, 0.060157, 0.137605, 0.138325, 0.0777723, 0.074313, 0.0626422, 0.0820247, 0.101475, 0.0756031, 0.0763947, 0.0594283, 0.0765847, 0.12682, 0.0620342, 0.0502033, 0.0891069, 0.0949394, 0.177825, 0.209977, 0.1804, 0.318708, 0.138518, 0.154318, 5.28133e-05, 3.57441e-05, 3.34274e-05, 3.72311e-05, 3.27123e-05, 3.38405e-05, 3.5743e-05, 3.72618e-05, 3.49869e-05, 3.62459e-05, 3.48122e-05, 2.87591e-05, 2.34526e-05, 2.11868e-05, 2.0044e-05, 2.28202e-05, 2.39534e-05, 2.26128e-05, 2.47033e-05, 0.658104, 0.604105, 0.182578, 0.250543
-351546,0.921592,0.0224549,7,127,0,351584,-3.39847,-2.53299,-1.91675,-1.58895,-2.84877,0.219793,0.426574,0.87821,1.36087,-1.2255,0.0944769,0.68466,0.636705,-0.0495016,-0.14903,1.49275,-0.216546,0.85153,2.31502,-1.05818,-0.930689,0.484222,1.52287,-0.816477,-0.242159,0.304546,-0.947272,0.0111141,0.514819,0.952887,0.597784,0.823473,-0.490979,-0.980524,-0.645866,1.33748,1.0341,-1.50491,0.513832,0.835347,0.0310599,-0.0653129,-0.0185177,-0.0312524,-0.0314144,0.0111855,-0.0494791,0.0756763,0.000762251,0.0162444,0.0126205,0.000861416,-0.0124064,0.0242106,-0.042584,0.00267763,-0.00617847,-0.0197404,-0.0245064,0.304809,1.13693,0.0762927,0.268065,1.36424,-0.264871,-0.219573,-0.393666,0.0303727,0.0589473,0.121358,0.188056,-0.169349,0.0130556,0.0946117,0.0879849,-0.00684051,-0.0205941,0.20628,-0.0299239,0.117671,0.319907,-0.146228,-0.12861,0.0669136,0.210442,-0.112827,-0.0334634,0.0420845,-0.130901,0.00153584,0.0711418,0.131677,0.0826065,0.113794,-0.0678472,-0.135496,-0.162374,0.336249,0.259978,-0.378343,0.12918,0.21001,0.138188,0.251405
-351551,0.998219,0.0224549,7,127,0,351580,-3.33719,-2.53324,-1.16277,-1.08053,-2.09003,0.00890179,-0.58544,0.632314,1.99179,-0.966993,0.432055,0.74699,0.290738,-0.162945,-0.568951,1.04567,-0.233803,0.633253,2.11137,-1.47528,-1.36576,1.15708,1.10088,-1.16521,-0.376545,0.0746946,-1.1918,0.0911179,-0.00888875,1.34266,0.296474,0.895015,-0.525482,-0.348618,-0.612254,1.17308,0.811971,-1.63673,0.357759,0.697701,0.0308342,-0.0576093,-0.0185282,-0.0256122,-0.0267704,0.0041171,-0.0556848,0.060826,-0.0109553,0.028661,-0.000851351,-0.00101002,-0.00621244,0.0265354,-0.0360366,-0.0111912,-0.00680719,-0.0216424,-0.025291,1.5864,2.9036,0.176882,0.433229,1.36117,-0.163294,-0.151745,-0.293515,0.00125013,-0.0822167,0.0887995,0.279719,-0.1358,0.060676,0.104904,0.0408301,-0.0228833,-0.079901,0.146849,-0.0328343,0.0889313,0.296512,-0.207183,-0.191801,0.162496,0.154602,-0.163637,-0.0528804,0.0104898,-0.167371,0.0127962,-0.0012483,0.188558,0.0416355,0.125692,-0.0737965,-0.0489585,-0.155662,0.298249,0.206438,-0.416129,0.090958,0.177386,0.140436,0.254243
-351547,0.525261,0.0224549,7,127,0,351589,-3.37346,-2.51953,-1.19908,-1.86867,-2.21705,-0.44932,-0.384268,0.577691,1.12678,-0.544697,0.275218,0.476051,0.308462,-0.481262,-0.366924,1.31547,-0.381735,0.554127,1.98075,-1.34323,-1.30353,0.886947,1.32611,-0.754275,-0.462775,0.232175,-0.837896,-0.00534859,0.164075,1.18674,-0.0808145,0.58418,-0.480957,-0.385977,-0.560143,1.05455,0.780773,-1.08154,0.472473,0.629354,0.0307575,-0.0644079,-0.0213545,-0.0224703,-0.0337699,0.012671,-0.0432355,0.0738365,-0.00448979,0.00889395,-0.00251906,0.000270299,-0.0118489,0.0271322,-0.0358567,-0.00596242,-0.0079929,-0.0149591,-0.0285486,0.582095,0.696725,0.108053,0.285865,1.36012,-0.16982,-0.264651,-0.313989,-0.0636349,-0.0544219,0.0818154,0.159581,-0.0771428,0.0389777,0.0674207,0.043686,-0.0681588,-0.0519657,0.186303,-0.0540632,0.0784782,0.280524,-0.190235,-0.184612,0.125614,0.187811,-0.106824,-0.0655406,0.0328818,-0.118667,-0.000757494,0.0232371,0.168072,-0.0114454,0.0827345,-0.0681155,-0.054664,-0.191835,0.361159,0.267396,-0.370402,0.161811,0.215539,0.141625,0.342476
-351551,0.937099,0.0224549,7,127,0,351579,-3.37095,-2.51935,-1.19963,-1.87093,-2.29416,-0.564554,-0.40479,0.590281,1.04048,-0.556735,0.318842,0.491951,0.282265,-0.494027,-0.277813,1.36351,-0.383309,0.586721,1.99732,-1.41103,-1.31035,0.841707,1.28453,-0.752021,-0.443834,0.275032,-0.93037,0.0100433,0.19578,1.2241,-0.0790016,0.57753,-0.467277,-0.33655,-0.432943,1.01903,0.73362,-1.13734,0.448104,0.700967,0.0307331,-0.0641677,-0.0201516,-0.0218915,-0.0341794,0.0138554,-0.0419863,0.0750098,-0.00449181,0.0100093,-0.00327643,0.00143297,-0.0108008,0.0269596,-0.0370756,-0.00636098,-0.00918448,-0.014812,-0.0296728,0.540666,0.528846,0.0991073,0.238116,1.35979,-0.161692,-0.252174,-0.309218,-0.0760934,-0.0545596,0.079561,0.140242,-0.0750395,0.0429751,0.0663077,0.0380451,-0.0665874,-0.0374451,0.183781,-0.0516644,0.0790812,0.269209,-0.190186,-0.176616,0.11345,0.173135,-0.101361,-0.0598222,0.0370702,-0.1254,0.00135368,0.0263882,0.16499,-0.0106482,0.0778424,-0.0629819,-0.0453619,-0.14176,0.333663,0.240212,-0.372402,0.146724,0.22952,0.134785,0.327433
-351539,0.953201,0.0224549,7,127,0,351575,-3.3499,-2.53925,-1.13065,-0.725437,-2.49361,-0.125607,-0.0294316,0.692887,1.6729,-0.894065,-0.0485299,0.624665,0.713796,-0.0296007,-0.271402,1.1609,-0.114353,0.889036,1.81056,-0.917726,-0.859249,0.494823,0.970333,-0.988662,-0.400709,0.260401,-0.953583,0.313377,0.252603,0.970845,0.507092,0.995326,-0.521782,-0.902946,-0.375445,0.630438,0.404993,-0.978186,0.141397,0.346792,0.0313765,-0.0636629,-0.0140267,-0.0198351,-0.0287601,-0.000681201,-0.0533366,0.0630978,-0.00182256,0.020715,0.00557838,0.0135855,-0.00753234,0.0276737,-0.0325062,0.00699479,-0.00719508,-0.0278307,-0.0227672,3.16115,0.696817,0.301058,0.375508,1.36857,-0.191449,-0.122836,-0.422237,-0.0212687,-0.00498357,0.117325,0.283268,-0.15139,-0.00821744,0.105773,0.120865,-0.0050122,-0.0459557,0.196572,-0.019363,0.150538,0.306577,-0.155396,-0.145494,0.083787,0.164304,-0.167407,-0.0678509,0.044093,-0.161468,0.0530633,0.0427725,0.16439,0.0858645,0.168536,-0.0883519,-0.152893,-0.168891,0.283597,0.182183,-0.440029,0.0636063,0.156002,0.169327,0.449842
-351549,0.981161,0.0224549,7,255,0,351582,-3.1635,-2.51684,-1.04927,-1.59243,-1.96144,-0.259645,-0.229115,0.516776,0.956123,0.108963,-0.014658,0.411417,0.517674,-0.556989,-0.311,0.881376,-0.384076,0.575704,1.73714,-0.706465,-1.09056,0.535351,1.09213,-0.782531,-0.229146,0.285056,-0.788925,-0.0222318,-0.0280751,0.627779,-0.101098,0.381633,-0.533972,-0.549709,-0.998989,0.39604,0.201951,-1.67382,-0.123705,0.0363728,0.0307859,-0.075881,-0.0190984,-0.0215352,-0.0374167,0.0115452,-0.0504234,0.0614304,-0.0136374,0.000435588,-0.00289008,0.00624302,-0.00998698,0.0247623,-0.0396684,-0.00275619,-0.00605416,-0.0175587,-0.027493,1.29947,1.6031,0.19278,0.489204,1.36051,-0.177447,-0.269302,-0.331706,-0.0439095,-0.0387466,0.0873939,0.161694,0.0184271,-0.00247888,0.0695763,0.0875458,-0.0941945,-0.0525945,0.149053,-0.0649526,0.0973595,0.293774,-0.119473,-0.18443,0.0905353,0.184694,-0.132337,-0.0387518,0.0482069,-0.133418,-0.0037597,-0.0047479,0.106166,-0.017097,0.0645394,-0.0903021,-0.0929634,-0.385985,0.15302,0.0780288,-0.646724,-0.0477967,0.0140535,0.169114,0.386375
-351536,0.944642,0.0224549,7,127,0,351579,-3.26407,-2.52811,-1.62284,-0.946507,-1.97131,-0.109304,-0.0875114,0.515345,1.23118,-0.675886,-0.152865,0.401342,0.287788,-0.090562,-0.50174,0.828662,-0.329168,0.434266,1.38202,-1.73497,-1.03539,0.434974,0.685891,-1.21318,-0.461732,-0.221803,-1.23402,0.188813,-0.0837444,0.736758,0.433284,0.610081,-0.554571,-0.492259,-0.742164,0.740873,0.520653,-1.36053,0.0761791,0.357244,0.0307636,-0.0614397,-0.00941175,-0.022855,-0.0303057,-0.000267479,-0.0471304,0.0733175,-0.00759597,0.0202493,0.0046389,0.00746417,-0.0050406,0.030625,-0.0392442,-0.00370769,-0.0112884,-0.0258303,-0.0272497,1.61696,0.870207,0.226299,0.330195,1.36021,-0.288809,-0.168445,-0.350823,-0.0194523,-0.015574,0.0917132,0.219106,-0.120284,-0.0272045,0.0714247,0.0512162,-0.0161169,-0.0892921,0.147473,-0.0585803,0.077284,0.245952,-0.308763,-0.184263,0.0774101,0.122064,-0.215903,-0.082172,-0.0394731,-0.219612,0.033602,-0.0149036,0.131117,0.0771092,0.108573,-0.0986942,-0.0876048,-0.2627,0.262243,0.184293,-0.481579,0.0269647,0.126452,0.177965,0.353964
-351549,0.9236,0.0224549,7,127,0,351576,-3.2439,-2.52401,-0.577742,-1.45577,-2.63511,-0.740737,0.215466,0.543485,1.05102,-0.255745,-0.0215015,0.508709,0.106406,-0.502309,-0.171105,0.937341,-0.317666,0.732215,1.8709,-0.702497,-1.00859,0.891752,1.13544,-0.86453,-0.437559,0.358678,-0.558762,-0.0277881,-0.0194432,1.2571,0.0726262,0.670655,-0.551505,-0.651706,-1.35451,1.0415,0.525549,-2.32308,0.0695758,0.444824,0.0307543,-0.0603685,-0.0212299,-0.0148455,-0.0278227,0.00933253,-0.039322,0.0594902,-0.00150209,0.012806,0.0109104,0.0215099,-0.0117772,0.0287583,-0.0405736,-0.00518417,-0.0077814,-0.0238797,-0.030794,0.992993,0.867822,0.159223,0.20025,1.36008,-0.0923136,-0.232608,-0.421047,-0.118357,0.0344278,0.0868398,0.167935,-0.0408637,-0.00343558,0.0812833,0.0170019,-0.0802606,-0.0273397,0.149772,-0.0507577,0.116996,0.298939,-0.112247,-0.161156,0.142487,0.181425,-0.138137,-0.0699147,0.0573107,-0.0892809,-0.00444007,-0.0031067,0.200863,0.0116045,0.10716,-0.0881212,-0.104132,-0.291164,0.22388,0.112972,-0.499368,0.014956,0.0956191,0.159783,0.214959
-351547,0.992027,0.0224549,7,127,0,351580,-3.05837,-2.52888,-1.24516,-0.916063,-1.98026,-0.144115,-0.128457,0.552083,1.35388,-0.733549,0.0318509,0.440095,0.620234,0.0635428,-0.444021,0.837576,-0.275441,0.512921,1.51049,-1.34782,-0.981614,0.123185,0.803898,-0.896765,-0.900755,0.121255,-1.16803,0.270205,0.14485,1.00459,0.609291,0.67829,-0.68758,-0.593099,-1.92436,0.159016,-0.0273817,-2.99822,-0.640272,-0.458252,0.0306602,-0.0633085,-0.0146268,-0.0255875,-0.0263065,0.00225005,-0.0593133,0.0594393,-0.00258124,0.0197939,-0.0036465,0.00376857,-0.00468862,0.0259446,-0.0344349,0.00113832,-0.0103082,-0.0209348,-0.0227632,1.21901,0.332034,0.188391,0.129156,1.3588,-0.212462,-0.156308,-0.337892,-0.0245904,-0.0219187,0.094202,0.231013,-0.125166,0.00543472,0.0750935,0.105831,0.0108423,-0.0757633,0.142916,-0.0469985,0.0875198,0.257735,-0.229978,-0.167493,0.021019,0.137169,-0.153015,-0.153696,0.0206898,-0.199301,0.0461051,0.0247157,0.171413,0.103963,0.115737,-0.117322,-0.101201,-0.43133,0.0356421,-0.00613737,-0.672025,-0.143512,-0.102713,0.17063,0.224142
-351548,0.970282,0.0224549,8,383,0,351577,-3.15053,-2.54197,-1.65303,-1.14653,-2.96971,-0.630538,0.312998,0.85025,1.91098,-0.0430862,0.10042,0.79174,1.0137,0.17072,-0.363434,1.43643,-0.0776887,0.894066,2.25142,-1.69247,-0.973324,1.42972,1.23737,-0.659591,-0.00960171,0.519424,-1.33966,0.276746,-0.0174801,1.50635,0.637283,0.975296,-0.289404,-0.658452,-0.529339,0.115629,0.0148352,-0.873505,-0.332449,-0.0594452,0.0311141,-0.0608601,-0.023837,-0.0215149,-0.034588,0.00581476,-0.0493173,0.0671438,-0.00594546,0.0101734,0.0077649,0.00831451,-0.00512041,0.0274768,-0.0352968,0.00139463,-0.00873519,-0.0189749,-0.0222163,0.738132,0.503136,0.103941,0.516987,1.36498,-0.199986,-0.138709,-0.359279,-0.0762833,0.0378669,0.102864,0.231193,-0.00521264,0.0121489,0.0957858,0.122639,0.0206539,-0.0439687,0.173781,-0.00939889,0.108165,0.27238,-0.204757,-0.117754,0.172969,0.149699,-0.0797982,-0.00116163,0.0628406,-0.162073,0.0334812,-0.00211477,0.18224,0.0770994,0.117993,-0.0350125,-0.0796605,-0.385808,0.0842762,0.0108126,-0.636652,-0.242305,-0.0433265,0.120981,0.728848
-351550,0.363177,0.0224549,8,255,0,351584,-3.32239,-2.53788,-1.03703,-1.77114,-2.27682,0.0314301,-0.239405,0.759702,1.62686,-1.27143,-0.0729029,0.912562,0.552396,-0.708597,-0.21345,1.53623,-0.240719,0.926528,2.61835,-1.4636,-1.46366,0.733992,1.71602,-1.47557,-0.869608,0.395444,-0.93097,0.302262,0.154213,0.560787,0.712383,1.20786,-0.835012,-0.638771,-1.2283,1.51714,1.24199,-2.39262,0.340488,0.929645,0.0309882,-0.0597336,-0.0059823,-0.0229884,-0.0282246,0.00863682,-0.0498543,0.0721472,-0.00525062,0.0171665,-0.000782659,0.0005955,-0.0128845,0.0248355,-0.0357449,-0.00296022,-0.00734465,-0.0247165,-0.0293527,0.508535,1.68488,0.085213,0.237083,1.36326,-0.123919,-0.21164,-0.272066,0.0037557,-0.0286074,0.0907797,0.1944,-0.151928,-0.00871145,0.109045,0.0660079,-0.0846729,-0.0255059,0.183569,-0.0287645,0.110714,0.312877,-0.174891,-0.174899,0.0877075,0.205054,-0.176322,-0.103913,0.047253,-0.111245,0.0361184,0.0184275,0.0670105,0.0851253,0.144332,-0.0997787,-0.0763291,-0.224348,0.277104,0.226848,-0.437009,0.0621895,0.169798,0.119494,0.182648
-351547,0.951087,0.0224549,7,127,0,351593,-3.40891,-2.53745,-1.51635,-1.08224,-2.94821,-0.679155,0.475877,0.724627,1.71614,0.0210376,0.115585,0.344758,0.510368,0.182972,-0.435062,1.38508,-0.0671751,0.868268,1.8686,-0.829091,-1.03278,0.974575,1.17391,-0.654327,0.129972,0.236796,-1.10966,0.136879,0.178472,1.62154,0.015447,0.7053,-0.263088,-0.848511,-0.52354,1.39404,1.10809,-1.46995,0.462761,0.776734,0.031013,-0.0674973,-0.0239476,-0.0201494,-0.0335688,0.00511704,-0.0477435,0.0634983,-0.00627525,0.0142782,0.00749807,0.0155445,-0.00626034,0.0265613,-0.0370283,0.000809062,-0.0131217,-0.021381,-0.0239934,1.52051,0.675185,0.183829,0.210402,1.3636,-0.226058,-0.16134,-0.439519,-0.101248,0.0709438,0.108028,0.255843,0.00313629,0.0172315,0.0513966,0.0760857,0.0272775,-0.0648591,0.206488,-0.0100145,0.129441,0.278571,-0.123601,-0.153967,0.14529,0.175007,-0.0975472,0.0193763,0.0353016,-0.165428,0.020406,0.0266066,0.24174,0.00230284,0.105146,-0.0392212,-0.126496,-0.134056,0.356955,0.283736,-0.376391,0.118494,0.198889,0.14908,0.256058
-351542,0.994148,0.0224549,7,255,0,351572,-3.37249,-2.53123,-1.2002,-1.54021,-2.70367,-0.647574,-0.0592458,0.755386,1.4707,-0.196625,-0.78133,0.670368,0.682359,-0.13884,-0.326264,1.04722,-0.353797,0.660651,1.5194,-1.04038,-1.09938,0.438084,1.54068,-1.02085,-0.349686,0.126906,-1.11269,-0.137715,0.114679,1.36671,0.0859703,0.567865,-0.497507,-0.305456,-0.57601,1.38207,1.0663,-1.61828,0.639318,0.960726,0.030931,-0.0634892,-0.0225933,-0.017359,-0.0314827,0.00458795,-0.049201,0.0728715,-0.00459263,0.00989434,0.00522866,0.0144472,-0.00946067,0.02694,-0.0337355,-0.00178379,-0.00686669,-0.0203449,-0.0248873,0.712134,0.806132,0.117237,0.217183,1.36248,-0.166738,-0.213975,-0.375609,-0.0899645,-0.00823076,0.104942,0.204318,-0.0273162,-0.108547,0.0931312,0.0947972,-0.0192884,-0.0453264,0.145485,-0.0491515,0.0917813,0.211083,-0.144535,-0.152732,0.0608611,0.21404,-0.141822,-0.0485803,0.0176304,-0.154581,-0.0191322,0.0159319,0.189871,0.0119435,0.078891,-0.0691165,-0.0424357,-0.139332,0.334312,0.25793,-0.39145,0.154646,0.232392,0.138926,0.241892
-351535,0.983168,0.0224549,7,255,0,351569,-3.43758,-2.5414,-1.93382,-1.45981,-2.79446,-0.865696,0.0523413,0.819213,1.48277,-0.978692,-0.337093,0.611894,0.683002,-0.284825,-0.673887,1.27399,-0.381412,0.549048,1.68193,-1.18226,-1.42976,0.322258,1.2705,-0.937038,-0.869844,0.162449,-1.25146,0.21064,0.107319,1.28454,0.39289,0.869621,-0.722429,-0.358749,-0.284164,1.46581,1.18891,-1.05291,0.559317,1.01573,0.0311528,-0.0597893,-0.0158129,-0.0229459,-0.029789,0.00529042,-0.0554407,0.0694172,0.000700327,0.01176,0.00698123,0.00176656,-0.00812398,0.0240534,-0.0344763,0.00229965,-0.00594455,-0.0220396,-0.0281119,0.941431,1.47189,0.129312,0.330625,1.36551,-0.257727,-0.194554,-0.372428,-0.115375,0.00697573,0.10918,0.197614,-0.130434,-0.0449256,0.0815495,0.0910263,-0.0379597,-0.0898115,0.16979,-0.0508323,0.0731737,0.224157,-0.157565,-0.190549,0.0429486,0.169325,-0.124883,-0.115927,0.0216502,-0.166787,0.0280728,0.0143028,0.171196,0.0523619,0.115898,-0.0962808,-0.0478119,-0.0774403,0.399463,0.324002,-0.286938,0.152425,0.276807,0.133274,0.27252
-351537,0.92268,0.0224549,7,127,0,351560,-3.4225,-2.53531,-2.05679,-1.37827,-2.93819,-0.943878,0.259418,0.713547,1.23339,-0.992854,-0.0991107,0.645847,0.455246,-0.220638,-0.447495,1.31538,-0.158299,0.645421,1.803,-1.35478,-1.39546,0.404682,1.4606,-1.10127,-0.768775,0.481742,-1.08782,0.219522,0.137723,1.27994,0.239461,0.923787,-0.966611,-0.484385,-0.24844,1.29456,0.997147,-1.06694,0.479188,0.852783,0.0310086,-0.0627234,-0.0194181,-0.0228745,-0.0345151,0.00702594,-0.0523343,0.0644955,-0.00414249,0.0089486,0.00335553,0.00290665,-0.00854916,0.0269268,-0.0336173,-0.00197572,-0.00868419,-0.0210898,-0.0279312,0.824289,1.63708,0.132989,0.380274,1.36354,-0.301277,-0.201888,-0.430384,-0.138259,0.0379994,0.10452,0.180666,-0.145433,-0.0145177,0.0946032,0.0666842,-0.0323189,-0.0655488,0.192675,-0.0231875,0.0945408,0.264102,-0.198447,-0.204406,0.0592776,0.213948,-0.161313,-0.11261,0.0705652,-0.159344,0.0321555,0.0201735,0.187484,0.0350762,0.135316,-0.141588,-0.0709524,-0.0738385,0.384755,0.296361,-0.317103,0.142419,0.253454,0.146479,0.297209
-351544,0.953797,0.0224549,7,127,0,351569,-3.2274,-2.53926,-0.999005,-1.46807,-2.11921,-0.137646,-0.139812,0.598949,1.85896,-1.2954,-0.338143,0.50285,0.783117,-0.353032,-0.323431,1.12338,-0.497829,0.896844,2.13561,-1.82572,-0.976868,0.960292,1.11564,-1.09381,-0.382394,0.0896159,-1.24004,0.323752,0.243577,1.01908,0.0481862,0.736329,-0.376139,-0.65201,-0.915356,0.583629,0.463275,-1.77375,-0.185659,0.205838,0.0310573,-0.0722033,-0.0154931,-0.014389,-0.0276235,-0.00174703,-0.0416666,0.0725342,-0.00457767,0.0145533,0.00277491,0.0124272,-0.0106971,0.0213319,-0.039523,0.00382469,-0.0083261,-0.0240649,-0.0278619,1.41965,1.78992,0.158561,0.43984,1.36421,-0.132945,-0.195368,-0.28202,-0.0183176,-0.0186058,0.0797069,0.247387,-0.172389,-0.0449993,0.0669182,0.104216,-0.0469807,-0.0430416,0.149496,-0.0662501,0.11935,0.284202,-0.242963,-0.13,0.127794,0.148467,-0.145561,-0.0508881,0.0119259,-0.165022,0.0430843,0.0324147,0.135617,0.00641252,0.0979891,-0.0500557,-0.0867681,-0.300932,0.191873,0.152306,-0.583137,-0.061037,0.067671,0.133078,0.328759
-351538,0.970654,0.0224549,7,255,0,351569,-3.38576,-2.53361,-1.19531,-1.16008,-2.7332,-0.0386667,-0.449008,0.756647,1.3527,-0.389913,-0.0592658,0.744237,0.719748,-0.265605,-0.387818,1.15057,-0.0478522,0.526559,1.47356,-0.977244,-1.13675,0.808001,1.11671,-1.14317,-0.143106,0.0431927,-1.31646,0.295448,0.247939,0.977081,0.475302,1.09687,-0.455592,-0.589641,-0.523543,0.744128,0.6112,-0.897825,0.144534,0.489933,0.0310401,-0.0631602,-0.0166295,-0.0224562,-0.0367143,0.00191024,-0.0513716,0.0690897,-0.00969314,0.0156259,0.0127592,0.0080333,-0.0110078,0.029428,-0.0339104,-0.000917067,-0.0101729,-0.0255347,-0.0263048,3.32296,1.25336,0.270445,0.487351,1.36397,-0.177336,-0.17211,-0.405497,-0.00573658,-0.0666147,0.112256,0.200687,-0.0578474,-0.00879265,0.110415,0.106781,-0.039405,-0.0575365,0.170698,-0.00709933,0.0781201,0.218617,-0.144983,-0.168647,0.119875,0.165674,-0.169601,-0.0212312,0.00640805,-0.19531,0.0438326,0.0367841,0.144959,0.0705157,0.162732,-0.0675915,-0.0874789,-0.227906,0.32393,0.266064,-0.390837,0.0629176,0.213275,0.14836,0.435315
-351543,0.910607,0.0224549,7,127,0,351566,-3.48579,-2.54273,-1.10321,-1.32727,-2.01958,-0.39129,0.124437,0.815125,1.33881,-1.00324,0.426163,0.400369,0.38999,-0.00864004,-0.358221,1.10646,-0.345467,0.931129,2.43574,-1.57717,-0.903295,0.982412,1.09584,-1.08165,-0.242312,0.261012,-0.474541,0.377899,0.411725,0.984018,0.0212775,0.803707,-0.38213,-0.721234,-0.333466,1.33374,1.02351,-0.881055,0.681004,0.89148,0.0311254,-0.0580181,-0.0208925,-0.0223319,-0.024922,0.0102825,-0.0548972,0.0639592,-0.00806061,0.0146585,0.00382661,0.0042336,-0.0099931,0.0218309,-0.0375664,-0.00229025,-0.00352546,-0.0178425,-0.0207758,2.18103,0.763489,0.234931,0.293154,1.36514,-0.175496,-0.211139,-0.32127,-0.0622455,0.0197951,0.129668,0.212975,-0.159593,0.067793,0.0636898,0.0620387,-0.00137444,-0.0569849,0.176013,-0.054956,0.148122,0.387471,-0.250893,-0.143694,0.15628,0.174324,-0.172066,-0.0385464,0.0415211,-0.0754888,0.0601153,0.0654962,0.156535,0.00338477,0.127852,-0.0607884,-0.114732,-0.111879,0.447473,0.343391,-0.295596,0.228478,0.299093,0.159078,0.335502
-351554,0.497731,0.0224549,7,127,0,351585,-3.40627,-2.53281,-1.6639,-0.997722,-2.1719,0.183062,-0.476426,0.697008,1.59225,-0.460687,0.195395,0.730474,0.43795,-0.00604279,-0.389023,1.29779,-0.0344829,1.06926,1.67254,-1.8694,-1.3065,0.889116,0.878345,-1.02119,-0.925792,0.447818,-0.918826,-0.0704615,0.184797,1.3755,0.354357,1.00879,-0.222897,-0.915312,-0.209208,1.19213,1.04003,-1.18429,0.430467,0.785658,0.0310887,-0.0670246,-0.0270126,-0.0281849,-0.0315591,0.0158012,-0.0500396,0.0692803,-0.00786821,0.0197882,0.00582597,0.0104597,-0.0100134,0.0231732,-0.0362341,-0.00443751,-0.00318938,-0.0214763,-0.0257427,2.15002,1.86192,0.208684,0.385377,1.36464,-0.236808,-0.141996,-0.309106,0.0260535,-0.0678052,0.0991986,0.226611,-0.0655653,0.0278088,0.103962,0.0623293,-0.000860014,-0.055366,0.184703,-0.00490763,0.152178,0.238037,-0.266055,-0.185941,0.12654,0.125007,-0.145336,-0.131759,0.0637338,-0.130768,-0.0100281,0.0263004,0.195762,0.0504324,0.143571,-0.0317228,-0.130268,-0.0590859,0.33669,0.293733,-0.334474,0.121575,0.221891,0.142321,0.282426
-351539,0.942208,0.0224549,7,127,0,351581,-3.49609,-2.53843,-1.5635,-1.36751,-2.29792,-0.0487578,-0.456055,0.6931,1.65126,-1.2622,0.227887,0.657066,0.964734,-0.463589,-0.273024,1.2395,-0.301925,0.635417,1.92483,-0.996546,-0.889588,0.322351,1.34284,-0.970056,-0.406807,0.30567,-0.850922,0.327123,0.248187,1.23562,0.444072,0.885177,-0.659894,-0.425969,-0.0703838,1.25028,1.05772,-0.979641,0.741466,0.947044,0.0309819,-0.0618711,-0.0167612,-0.0245564,-0.0331588,0.00867522,-0.0480142,0.0696288,-0.00421103,0.0153717,-0.00238649,0.00946847,-0.0053893,0.0247991,-0.0427997,0.00636143,-0.00301382,-0.0258758,-0.0228371,1.46242,1.8415,0.171141,0.47385,1.36318,-0.221266,-0.19353,-0.325201,-0.0069002,-0.0645409,0.0980875,0.233687,-0.178626,0.0322505,0.092988,0.136529,-0.0656071,-0.0386384,0.175413,-0.0427285,0.0899242,0.272401,-0.141031,-0.125894,0.0456191,0.190039,-0.137282,-0.0575713,0.0432584,-0.120423,0.0462944,0.0351234,0.174865,0.0628451,0.12527,-0.0933882,-0.0602831,-0.0245769,0.436579,0.36934,-0.342075,0.258908,0.330693,0.14152,0.349184
-351542,0.936873,0.0224549,7,127,0,351569,-3.43618,-2.54058,-0.357874,-0.936383,-2.37537,-0.569818,0.174276,0.870632,1.37222,0.451781,0.147498,0.67505,0.402391,0.0558786,-0.129049,1.10862,-0.0561645,1.2117,2.07048,-0.936458,-0.965187,0.783403,1.14783,-0.640475,-0.246863,0.399786,-0.807495,0.242564,-0.0174755,1.05442,0.327178,0.938733,-0.505187,-0.304332,-0.355477,1.30235,1.081,-1.00823,0.21794,0.849483,0.0310437,-0.0651118,-0.0141008,-0.0219397,-0.0261855,0.0173481,-0.0463409,0.0630944,-0.00987292,0.0159693,0.00407273,-0.000230112,-0.012799,0.0249102,-0.0334351,-0.004142,-0.0131731,-0.0193558,-0.0281748,1.68152,2.48362,0.23161,0.446892,1.36402,-0.06392,-0.167248,-0.424266,-0.101775,0.0311275,0.155504,0.245093,0.0806927,0.0263446,0.120571,0.0718712,0.00998049,-0.0230495,0.19801,-0.0100316,0.216423,0.369809,-0.167261,-0.172392,0.139924,0.205015,-0.114395,-0.0440923,0.071406,-0.144227,0.0433244,-0.00312131,0.18833,0.0584373,0.167667,-0.0902315,-0.0543569,-0.100803,0.369306,0.306538,-0.285904,0.0618013,0.240888,0.17861,0.28357
